,n,Labels,comment_text
6367,,1,År det bara jag som vill veta vem denne chaufför är känns oerhört avlägset att det bara får slumpa sig sä att terroristerna råkar hitta en truck med nycklar i gissar jag är chauffören arab eller engelsman eller liknande och jag med på det
8148,,1,hur fan ska man fan hitta svartskallen i grå huva varannan mussla kurd liksom syrier är ju likadana ut krävs familje tips men det syns väl ingen som vågar
3111,6.0,0,vem är det på bilderna  misstänkt
5233,,1,en jag gjorde med victory tecken på svts livesändning
7250,,1,wtf omöjligt inget talar r att det inte har med religion att han står i länken nedan att han uttryckt sympatier för islamska staten pä sociala medier det kan helt enkelt vara så att han inte visade det öppet det kan vara att hän varit en psykiskt instabil hycklare som sympatiserar med islamiska staten men inte försöker skilja sig ifrån alkohol
5068,24.0,0,tror mer att dom är egoister och alkoholister än idealister     vanliga brottslingar verkar det som om man bedömde dom för under utredningen av städbolagshärvan
4036,14.0,0,de informerar allt de kan  allt de anser att allmänheten behöver veta i nuläget
795,14.0,0,skillnad på omhändertagen och gripen  de som togs har nog mest troligen släppts efteråt
3020,55.0,0,bilden är från gripande i hjulsta inatt  finns även samma bild på aftonbladet expressen fast där är den blurrad så man ser inte ansiktet men allt annat är samma och enligt deras artiklar så har de gjort tillslag där och hämtat in personen ifråga för något angående händelsen igår    artikeln jag har hämtat bilderna ifrån
1711,9.0,0,men överlevde chauffören när han åkte in i åhlens
3387,33.0,1,svenskt lyxhotell med svängdörrar menar du väl  vi pratar om landet som daltar med hitresta is krigare och där politiker och media mörkar hur många terrorister som finns i sverige tack vare dem
36,20.0,0,är det inte märkligt att använda en lastbil för att utföra ett sånt rån  smash n grab  kallas det väl
4549,39.0,0,suck      de väljer en lastbil för att döda så många som möjligt såklart och jag har inte påstått något annat  däremot är det svårare att hinna undan från en bil som kommer i   än en lastbil som kommer i
913,9.0,0,har man skickat in  troppa de elite  till rinkeby
5721,,1,avslag och nu papperslös han har troligen fått vänner när någon muslimsk församling blivit radikaliserad eventuellt fått löfte om att familjen ska få ekonomisk hjälp om han utför dådet mycket tyder pi att han fått hjälp att bygga bomben planera var och hur attentatet skulle utföras att han irrar runt i märsta tyder är att det hela var planerat som ett självmordsattentat då inget hem eller gömställe fanns att återvända till mycket en slant på att polisen kan hitta vapen i muslimska islamistiska kretsar villken moske gick gm i villka caffer och föreningar brukade han besöka och var ken vänner
5295,,1,varför inte som en turk då måste de vara bättre än araber och kurder utom rasistjävel
3972,16.0,0,polisen har hittat en  anordning  i bilen  men vill inte bekräfta att det var en bomb
5370,,1,jag menar helst ens de existerar jag tror snarare det är ännu värre polisen och andra har helt enkelt inte resursers och det är kaos där med idioten eliasson det vill säga att det inte vet något så usel att sverige blivit men korvkiosken är från drottninggatan vid åhléns fast folk verkligen inte hunnit springa därifrån
6471,,1,kan ni danskjäveln prata på engelska istället så det går att fatta vad fan säger
4133,3.0,0,senaste presskonferensen  någon
974,58.0,0,inte nödvändigtvis  det rör sig om en person som polisen vill få tag på och prata med  kan vara en potentiell gärningsman men kan mycket väl vara en person som betedde sig misstänktsamt i samband med dådet    vi får hoppas på att någon kommer fram som känner igen personen på kläderna   för ansiktet är ju i dålig kvalité
983,20.0,0,vad har i handen  läsk eller ciggpaket eller  märke  köpt var  kastat var  dna kan ju vara bra veta kanske
7414,,1,har man svensk fana på facebook eller liknande får man oftast rasiststämpeln och nu bestämmer de sig att byta vidrigt ska dan och resterande förrädare göra nu då ringa efter militären och pk patrasken så sen går vi kanske bjuda sympatisörerna till is på saft och bulla vilket säkerligen vara som vanligt imorgon media förnekar eller försöker orma sig igenom offerkoftan skall omfamna dessa parasiter kanske extratid hos psykolog då del är så synd om dom kanske lite mer cash i fickan kanske mer droger så dom får återförenas med familj då det kanske är saknaden som triggar igång dessa sjuka begär det är synd att det händer men det man sår skall en gång skördas öppnar inte detta folkets ögon tappar jag min sista procent hopp jag hade för svea rike och blir fan nya lasermannen
1418,11.0,0,herrejävlar  får kalla kårar när jag ser hur fort det gick
1560,16.0,0,såg nyss poliser stå med hjälmar och mpr vid tunnelbana och köpcentrum  bra att de förstärker
4135,69.0,0,rätt  det är lite komiskt att du påstår det  han hasplade ur sig skitsnack om sverige och över en månad senare stjäl en trolig islamist en lastbil och dödar oskyldiga människor   terror som pågår konstant i hela världen  ja  i sanning är trump ett orakel    jag hoppas innerligt polisen reder ut detta snabbt så vi får klarhet och vilda spekulationer kan upphöra   måtte det vara gärningsmannen som de gripit
5582,,1,har alltså sagt att den inte hade det idiot
7952,,1,vet inte all pajas du syftar på men mina uppgifter kommer från tv som rapporterade om den expressen m fl har inte skrivit om det
4265,16.0,0,inte osannolikt att han får livstid för mord  vare sig det klassas som terrorism eller inte
1355,32.0,0,sverige har ju tidigare varit fredat  att detta sker nu när strålkastarna har börjat riktas emot bidrag till religiösa samfund  indragna anslag  religiösa friskolor marginaliserade kvinnor ser onekligen ut som en tanke
7917,,1,kanske därför lastbilen började brinna han hade kanske ambitioner att blåsa både sig själv och bilen men som den idiot som var att han med det räddade nog ett antal liv i så enormt fruktansvärt handling
5016,22.0,0,undrar om han någonsin hade gripits om han inte gick in på circle k och kunggjorde  det var jag som gjorde det
8422,,1,enligt vittnen är det också gärningsmannen hade ett svarthyat och elakt utseende Många av de närvarande tänkte stoppa tåget när mannen klev ur lastbilen men han han lär ha kommit undan genom att kalla dom jävla rasister stockholmarna var helt klart rädda för gärningsmannen och lät honom springa iväg nästa gång lär gärningsmännen vara utrustade med automatvapen och sprängmedel då kan vi snacka om verklig terrorism
987,2.0,0,kanske   kindknotorna
2682,28.0,1,du menar att han ska straffas för att inte vara synsk  fy fan  det borde finnas ett automatiskt filter mot dårar som du så man slipper läsa skiten
5047,9.0,0,nej  kanske för att hela grejen är en bluff
1640,17.0,0,ser ut som han greps ute vid steningebadet på bilden     eller längs vägen från circle k iaf
1290,6.0,0,betyder att de kan inte räkna
3681,4.0,0,knappast  många fler år
1380,91.0,1,tidigare i tråden rullade det runt bilder på personal som bar kläder med kamouflage   en  kravallsköld   modell skottsäker    med texten  polis   får en uppfattning om att detta är från ett annat tillfälle som inte har med denna händelsen att göra  om inte annat så liknade kläderna de som soldaterna bär i särskilda operationsgruppen  syftar jämför då med de bilder filmer fm publicerat för x antal månader sen på sin yt kanal      någon på plats som kan bekräfta att sog varit på plats eller är det någon snékuk som sprider flaska bilder
1933,32.0,0,gm skulle kunna orsakat ungefär samma skada med en kniv på ett dagis  det vore att jaga spöken att förbjuda  nycklar i bilen  när det är en viss kultur som är problemet
4675,17.0,0,de som dött vad är det för slags människor  vilken ursprung   vilka döda     vad säger media  polisen
7636,,1,någon får idén sen köra en lastbil in för en gågata men några bara döda pers okej bra för oss normala människor att vissa som försöker sig på terrordåd är helt värdelösa på det men lite pinsamt kanske sen förstår jag väl inte riktigt varför detta målas upp som en världsnyhet direkt kommer väl med lika många människor på valfritt fotbollsderby eller mellandagsrean exakt nu har terrorn kommit till sverige jag var ändå snubben som sa nu vet vi hur hon hade det för år sen för pers som blir nermejade av en lastbil väger ju ungefär lika tungt eller
3160,71.0,1,med all respekt  det finns betydligt fler muslimer i muslimska länder  så hela snacket om att isis dödar fler muslimer är urdumt  det hållet inte för en närmare granskning  hade isis varit muslimdödare så hade de även sökt och och dödat muslimer här  vilket de inte gör eftersom de hellre mördar vita           om man lustmördar kvinnor och barn så har man nog inga särskilt varma känsloband till sin egen familj heller
2030,61.0,0,alltså  antar att räddningstjänst och liknande måste kunna ta sig fram  kanske även lastbilar som ska frakta saker till och från restauranger och butiker  eller sker detta på bakgator kanske  men kanske att man lägga in fler  och göra det omöjligt att köra rakt fram utan att man måste manövrera en hel del  vilket inte gör det möjligt med höga hastigheter
892,10.0,0,denna illustration summerar ganska bra vad som kommer ske härnäst
4876,17.0,0,det var längre ner  detta var i början av färden  då han inte fått upp farten riktigt
4069,17.0,0,precis  tänk när detta blir   personer som sen går samman och går till attack som en gerilla
4255,14.0,0,har för mig att det var en buss precis innan åhlens vid övergången där
2,15.0,0,har även jag hört från en på plats  nya spännande sverige   tydligen minst en påkörd
7522,,1,skärpta gränskontroller är det så dags nu när man välkomnat dem hit i årtionden känner de andra slags press på Sverige visa att de reagerar eller är det en ursäkt i att införa något de inte vågat är
