,n,Labels,comment_text
5675,,1,hur kan man tro att döden varit en trafikolycka eller att föraren skulle ha fått j hjärtattack wtf fattar bara inte att detta har aldrig hänt i sveriges historia terror än olyckshändelse att en lastbil kör in i folkmassa och tar livet av 29 människor år med lastbilskörande och inte en enda sådan olycka inget snack om saken att det varit terrorattack
4798,,1,lol jag såg minst fem stycken som ser ut dom denne man på svts live och personen vi såg på bilderna var ju mörk med stor näsa
1500,90.0,0,jämför man de nu  döda och  skadade med dådet i berlin  där man hade  döda och  skadade  så drabbades  gånger fler i berlin    samtidigt har berlin  till  gånger så stor folkmängd som stockholm och tyskland  gånger så stor som sverige    jämför man på det sättet är alltså det här dådet i paritet med det i berlin  och borde röna lika stor uppmärksamhet från media och politiker  minns att det var ett j a hallå även i svenska medier vid detta dåd  så vi kan vänta samma sak den här gången
3843,19.0,0,det är svårt att bli dömd till psykvård idag  och de som blir det är ofta svårt sjuka människor
5225,,1,islamistskägg och lilla jäntan lyser med skinn från topp till tå och denne man har ett viktigt budskap ang hur vi ska leva tillsammans liv
2613,30.0,0,bilderna är så starka att dn har valt att inte publicera filmen  som kommer från en turkisk nyhetsbyrå      någon som vet något mer eller kan få tag på denna videon
3461,65.0,0,så här skulle det kunna vara    bomben i hytten var fjärrstyrd och skulle utlösas av en andra person efter kraschen  via en mobiltelefon som kanske var det mannen på den första bilden polisen gick ut med höll på att fippla med  sedan antingen misslyckades man med att bygga ihop den ordentligt så den inte utlöstes  eller så skakades den om i kraschen och skadade utlösningsmekanismen
1021,6.0,0,undra vad trump kommer att säga
3073,30.0,0,det pratades om södertälje igår  att r stam skulle bo där  status på det  finns ju ett byggföretag  k rimo bygg som drivs av en person med samma efternamn där
3943,23.0,0,togs upp på senaste presskonferensen   av polisen  tror ni tanken om det fanns någon var att åka hela drottninggatan och spränga vid regeringen
1585,43.0,0,den var mitt på dagen den  maj som  åringen i hög fart körde in på västerlånggatan i gamla stan i stockholm  det populära turiststråket var fullt av människor    en  årig kvinna dog direkt och en  årig man avled några dagar senare  ytterligare  skadades
1955,33.0,0,han gick eller sprang väl  skulle jag tro  man kan nog inte förvänta sig att någon ska stå kvar och titta vem som kliver ur bilen  och sedan ta upp jakten på denne
3152,62.0,0,nej  han slet inte ut chaffisen  denne hade lämnat sin lastbil med nyckeln i tändningslåset för att han skyllde på att han inte kunde hitta någon lastzon där han skulle lasta av  och ska enligt flera uppgifter  bland annat från spendrups talesperson  haft  meter fram till lastbilen och började springa efter den och försöka stoppa den när han upptäckte vad som hände
34,11.0,0,om det dessutom brinner känns det spontant inte som en olyckshändelse
4014,33.0,0,jag har inte sagt att någotdera var ett slaviskt folk  bara att sovjet lämnade ett arv av förhållandevis låg islamisering i jämförelse med grannlandet afghanistan  vad  renodlat mellanösternfolk  är för något är oklart
775,8.0,0,en av dom är flygvärdinna  känner igen henne
2556,59.0,0,det jag hoppades på var att någon kan bekräfta det bara då själva bilden är ett frågetecken  någon som kanske är bekant med teresa   anhöriga    kan ju finnas idioter som sprider fake skit precis som så mycket annat fake som skrivits i denna tråden redan  var är alla offren från skottlossningarna  var är de  omkomna  för att nämna några
1478,12.0,0,hur kan det vara så att vi inte har  hinder  på drottninggatan
5486,,1,Dock gripen eller död gm han var väl beväpnad men hur ska svenska polisen handskas med en förbannad galning när man inte ens kan brotta ner omgivningen barn
1363,19.0,0,fattar inte varför han inte fortsatte gatan ner än att svänga av och in i huset  makes no sense
2612,79.0,0,engelsk media rapporterade om fyra redan när svensk media pratade om två  vid niotiden ändrade de till fem så skulle inte förvåna mig om det är fem hitintills redan eftersom svensk media tydligen låg efter redan från början fast det skedde i deras eget land  varför skulle engelsmännen ändra från fyra till fem annars för helt plötsligt finns ju liksom ingen anledning om de ändrat till  till så hade jag varit tveksam men nu la de på en bara
2824,27.0,0,sverige med belgien ligger ju i topp per kapita som bidragit med isis krigare  varav över  har återvänt till sverige   klockan tickar än är det inte över
2041,24.0,0,delvis också därför jag inte vill klicka  känns som att jag  sviker  inte bara den som ligger där utan även anhöriga  fy fan alltså
241,11.0,0,på tv sa dom att insatsstyrkan ska in i affär nu
2061,9.0,0,nej  det har jag inte sett att någon postat
2363,5.0,0,det kanske inte är offentligt
600,32.0,0,precis  alla bilder på poliser som brottar ned araber är i dagsläget bara det  poliser som brottar ned araber  det kan vara för ohörsamhet eller vad som helst  sitt ned i båten
2435,5.0,0,rustam akhmedov 
5393,,1,sjukt att de får driva runt fria ta in dem direkt Dem får inte komma ute i samhället igen vi måste sluta dalta med dessa människor
2888,11.0,0,målet var nog att träffa korvvagnen som var fylld med sprängmedel
6164,,1,om Man utgår ifrån ifall det är sant hur många av dom stora tidningarna skulle publicera sådana uppgifter om dom fick in det eftersom det passar jävligt fint i deras agenda men passar bättre i avpixlats
646,16.0,0,sådan ryktet sprids ju i alla länder när sådant här händer     så sverige är inte unikt
3890,63.0,0,många teorier om varför den uzbekiske herren skulle ha gjort dådet  jag reflekterade över vad de sa på tv för en timme sedan  mannen är uppvuxen i kirghistan med etnisk uzbek     om vi leker med tanken att motivet inte har med den uzbekiska bakgrunden att göra utan den kirgiziska  stavning     vad finns det för möjliga teorier då mer än allmänt hat mot väst
3556,5.0,0,polisen sänder live   på facebook
3202,23.0,0,varför anges att dådet skedde    larmet till polisen kom in    dådet skedde    kollade själv tiden på min dator när lastbilen brummade förbi kontoret
1528,79.0,0,kan säkert stämma  han verkar ju inte precis ha varit jätteinställd på att dö  han verkar vilja leva ändå  dock lär han ju ha varit ganska likgiltig i den farten  men att han flyr och håller sig undan tyder på att han ville klara sig    ett annat alternativ kan ha varit att han visste att han var under övervakning eller att han inte fick hyra  men jag tycker att det verkar rimligt att anta att gm vill fortsätta leva
1267,30.0,0,om ngn undrar  om  bilder på de två männen så finns en på aftonbladet och denandra bl a här   info från twitter säger att svensk militär kommenderats ut på gatorna
1899,8.0,0,finns inget krut i sprinklerampuller   de är vätskefyllda
4658,16.0,0,usch nu står det att  åringen är död  är det hon på bilderna då  fy fan
3005,33.0,0,tydligen ska det varit biljakt efter fler inblandade    jag vill varna folk för starka bilder  längst ner kommer bild på den som är ytterst ansvariga för vår säkerhet i sverige  bli inte upprörda
2734,26.0,0,tror han kommer vänta tiden ut för att få in så mycket information om allt  eventuella medgärningsmän och annat som kan vara av vikt för ärendet
189,9.0,0,enligt svt är polisen vid riksdagen  attack där också
1806,6.0,0,en ung kvinna på år  teresa
975,40.0,0,på nästan varje artikel på facebook om det hr terror attentantet så är folk mer förbryllade över hur andra människor uttrycker sig än att bry sig om vad som har skett eller skänka en tanke till offren och deras familj
2747,49.0,0,håller med  mest logiskt med tanke på vad is får utstå nu rent generellt kring ansamlingen av stater och länder som vill göra dom  tror till och med is kommer att förneka ngn sorts samröre eller acceptans om nu den gripne för för sig att uppge sin is martyrskap
2047,110.0,0,hur många är gripna just nu  märstakillen verkar såklart vara inblandad då han erkände och hade även skador på sig hjulstakillen ung man ingen ytterligare information i dagsläget tvåorna två personer som blev intagna till  förhör  antingen för att pressas på information     eller för inblandning  någon som vet mer om dessa två om dom fortfarande sitter i förvar  resterande som var i närheten sa man ju att man bussade ut till centralbadet  och tog vittnesmål om väl    finns det mer folk som varit är gripna      hon kommer just från röda korsets tillfälliga kriscenter i centralbadet där hon blivit hörd av polisen och pratat igenom händelsen med vittnen och andra drabbade
2558,23.0,0,men en lastbil för att attackera t banan  det känns som att de helt enkelt har fel  och bara försöker ta billiga poäng
1082,15.0,0,länk    bilderna på liveleak visar ju en tom gata med något enstaka offer    döda  knappast
474,33.0,0,killen som intervjuas på ab just nu påstår att han såg ett vapen  han nämner samtidigt poliser med vapen så lite oklart om det var poliserna han menade i första läget eller gärningsmannen
2904,31.0,0,jag såg ingen bild på en kvinna  men det där är minnesplats för den man som omkom i samband med att han jagades av polis  och sen kraschade in i stadshuset
4843,,1,högste befälhavaren inom nato den fyrstjärnige generalen philip m breedlove varnade för drygt tjugo år sedan och criminals e foreign fighters ar flowing down his hidden of migrants every day and isis is spreading like a cancer
4117,25.0,0,absolut  samtidigt så kan man se att efterlysningen på facebook är borta så det lutar tyvärr ändå åt att det ligger någon sanning i påståendet
3385,39.0,0,nån som vet hurdet gick för barnet i barnvagn det var visst ett barn som ramlat ur banrvagnen  en massa som var brevid och en utländsk turist som varit i sthlm  dgr hade hon själ sagt innan hon dog
4555,25.0,0,linette israelsson   expressen    enligt uppgifter till aftonbladet ska den misstänkte  åringen ha befunnit sig i en lägenhet i vårberg bara timmar innan terrordådet i går
